,SubjectID,TestType,TotalTrials,Datestr,TrialNo,TrialStartTime,Correct,ReactionTime_s,HitRT_s,HitMiss,crossChange,crossOnset_s,TrialIdx,Change,TargetOnset,TargetAz,TargetEl,Sources,Mono,sL1,sF1,sL2,sF2,sL3,sF3,sL4,sF4,sL5,sF5,sL6,sF6,sL7,sF7,sL8,sF8,Threshold,Std
575,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,176,16:07.7,1,4.579156875610352,0.5311568756103515,1,0,1.273,176,1,4.048,72,0,8,0,13,14,31,4,26,5,22,11,23,8,8,12,24,6,30,3,13.8,3.2244135666426255
576,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,177,16:18.3,1,,,2,0,4.198,177,0,4.593,306,32,8,0,25,14,26,2,21,5,7,6,2,1,4,16,16,8,9,12,13.8,3.2244135666426255
577,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,178,16:29.0,1,4.876394987106323,0.5853949871063229,1,0,7.379,178,1,4.291,144,0,5,0,15,14,26,2,2,1,9,5,20,6,1,17,11,17,6,17,13.8,3.2244135666426255
578,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,179,16:39.7,1,,,2,0,1.281,179,0,4.015,324,0,5,0,20,10,26,2,13,4,15,8,24,3,20,17,1,17,11,17,13.8,3.2244135666426255
579,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,180,16:49.7,1,,,2,0,6.733,180,0,4.994,216,0,7,0,17,14,21,3,12,16,22,1,28,4,24,2,10,11,20,17,13.8,3.2244135666426255
580,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,181,17:11.1,1,5.752868890762329,0.7638688907623292,1,0,2.527,181,1,4.989,270,-56,6,0,5,9,26,11,27,2,14,1,8,6,20,16,1,17,11,17,13.8,3.2244135666426255
581,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,182,17:22.4,1,,,2,0,2.648,182,0,4.607,324,0,6,0,20,10,31,3,27,16,15,11,16,8,24,2,20,17,1,17,13.8,3.2244135666426255
582,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,183,17:43.8,1,,,2,0,1.375,183,0,4.235,0,0,5,0,11,9,27,3,15,4,4,2,5,6,20,17,1,17,26,17,13.8,3.2244135666426255
583,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,184,17:54.3,1,,,2,0,4.733,184,0,4.335,234,32,5,0,24,14,11,2,7,12,3,6,20,11,1,17,26,17,6,17,13.8,3.2244135666426255
584,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,185,18:04.3,1,,,2,0,4.186,185,0,4.401,162,32,6,0,23,10,11,16,12,5,28,1,5,4,19,6,20,17,1,17,13.8,3.2244135666426255
585,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,186,18:14.5,1,5.7657999992370605,1.0207999992370604,1,0,6.89,186,1,4.745,342,56,8,0,26,7,6,1,27,2,7,8,29,16,23,12,10,6,24,3,13.8,3.2244135666426255
586,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,187,18:37.1,1,4.706143379211426,0.6461433792114262,1,0,1.099,187,1,4.06,126,-56,7,0,3,15,21,6,13,11,23,12,29,3,24,2,5,1,20,17,13.8,3.2244135666426255
587,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,188,18:47.3,1,,,2,0,7.877,188,0,4.363,324,0,8,0,20,7,20,8,3,3,2,12,8,2,29,1,18,16,30,4,13.8,3.2244135666426255
588,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,189,18:57.6,1,5.543622970581055,0.5666229705810544,1,0,3.442,189,1,4.977,126,56,4,0,28,10,21,5,15,1,10,11,20,17,1,17,26,17,11,17,13.8,3.2244135666426255
589,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,190,19:08.3,1,,,2,0,7.176,190,0,4.237,144,0,6,0,15,15,1,2,2,4,16,11,17,16,19,5,20,17,26,17,13.8,3.2244135666426255
590,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,191,19:28.0,1,5.528616905212402,0.6536169052124023,1,0,5.753,191,1,4.875,162,32,6,0,23,15,21,5,13,3,14,8,5,11,25,2,20,17,1,17,13.8,3.2244135666426255
591,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,192,20:08.3,1,5.452877998352051,0.716877998,1,0,5.994,192,1,4.736,126,-56,6,0,3,15,1,2,22,4,16,11,9,16,25,12,20,17,26,17,13.8,3.2244135666426255
592,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,193,20:19.2,1,5.719390153884888,0.7263901538848874,1,0,1.143,193,1,4.993,288,0,8,0,19,10,11,5,12,2,3,6,28,11,29,8,15,4,18,12,13.8,3.2244135666426255
593,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,194,20:30.7,1,5.599780797958374,0.7267807979583738,1,0,6.419,194,1,4.873,162,32,4,0,23,9,6,12,22,16,25,5,20,17,1,17,26,17,11,17,13.8,3.2244135666426255
594,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,195,20:42.2,1,,,2,0,1.594,195,0,4.924,288,0,8,0,19,10,12,2,6,8,22,16,13,6,29,1,16,5,30,12,13.8,3.2244135666426255
595,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,196,20:52.9,1,4.730366230010986,0.5263662300109866,1,0,2.488,196,1,4.204,90,-32,6,0,7,14,1,11,28,5,16,8,18,2,25,1,20,17,26,17,13.8,3.2244135666426255
596,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,197,21:03.5,1,,,2,0,1.174,197,0,4.844,126,56,5,0,28,9,26,2,2,4,18,8,30,16,20,17,1,17,11,17,13.8,3.2244135666426255
597,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,198,21:14.8,1,5.395967007,0.6919670066833499,1,0,6.119,198,1,4.704,108,0,5,0,14,10,21,3,28,1,18,11,19,12,20,17,1,17,26,17,13.8,3.2244135666426255
598,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,199,21:26.1,1,5.325743913650513,0.4747439136505127,1,0,6.464,199,1,4.851,144,0,6,0,15,9,6,1,7,6,23,3,24,16,25,5,20,17,1,17,13.8,3.2244135666426255
599,4,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-03_14-37-09,200,21:58.0,1,,,2,0,2.89,200,0,4.877,108,0,5,0,14,10,11,11,23,5,17,12,19,8,20,17,1,17,26,17,13.8,3.2244135666426255
600,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,1,40:54.6,1,5.608399868011475,0.7973998680114747,1,0,4.364,1,1,4.811,144,0,6,0,15,7,21,4,7,3,8,8,9,2,10,16,20,17,1,17,12.76,3.265346057023586
601,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,2,41:05.3,1,,,2,0,4.662,2,0,4.749,270,-56,5,0,5,9,26,11,13,1,28,4,18,5,20,17,1,17,11,17,12.76,3.265346057023586
602,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,3,41:16.4,1,,,2,0,2.329,3,0,4.356,324,0,7,0,20,15,26,16,13,2,3,4,28,5,16,6,30,12,20,17,12.76,3.265346057023586
603,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,4,41:27.1,0,5.751898050308228,,4,0,7.274,4,0,4.035,126,56,7,0,28,7,26,11,27,3,22,2,16,1,30,4,25,12,20,17,12.76,3.265346057023586
604,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,5,41:37.1,1,5.020946025848389,0.654946026,1,0,1.159,5,1,4.366,216,0,8,0,17,7,26,1,21,8,3,11,7,12,17,6,10,5,30,3,12.76,3.265346057023586
605,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,6,41:47.5,1,5.385187149047852,0.4001871490478512,1,0,7.293,6,1,4.985,306,-32,4,0,10,9,31,3,27,12,17,2,20,17,1,17,26,17,11,17,12.76,3.265346057023586
606,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,7,41:58.9,1,,,2,0,5.95,7,0,4.315,126,56,5,0,28,14,11,16,13,6,4,4,5,8,20,17,1,17,26,17,12.76,3.265346057023586
607,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,8,42:09.3,1,,,2,0,3.926,8,0,4.942,234,32,7,0,24,9,1,4,27,1,14,12,15,2,4,11,19,3,20,17,12.76,3.265346057023586
608,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,9,42:20.5,1,5.5340797901153564,0.6070797901153568,1,0,2.252,9,1,4.927,234,32,6,0,24,15,31,8,13,5,3,3,23,4,25,12,20,17,1,17,12.76,3.265346057023586
609,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,10,42:31.3,1,5.476785898208618,0.6927858982086184,1,0,6.622,10,1,4.784,198,-56,7,0,4,10,26,12,27,2,7,6,28,5,18,8,25,11,20,17,12.76,3.265346057023586
610,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,11,42:42.6,1,5.047947168,0.585947168,1,0,4.588,11,1,4.462,90,-32,6,0,7,10,11,5,14,2,23,6,24,3,10,4,20,17,1,17,12.76,3.265346057023586
611,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,12,42:52.7,1,5.258214950561523,0.6352149505615232,1,0,2.818,12,1,4.623,288,0,5,0,19,9,6,8,27,4,28,1,29,11,20,17,1,17,26,17,12.76,3.265346057023586
612,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,13,43:03.1,1,,,2,0,7.797,13,0,4.35,342,56,7,0,26,9,12,6,22,8,23,1,4,5,24,16,19,2,20,17,12.76,3.265346057023586
613,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,14,43:13.6,1,5.171656847000122,0.6056568470001222,1,0,4.235,14,1,4.566,180,0,7,0,16,15,31,12,2,6,22,4,28,3,9,16,25,8,20,17,12.76,3.265346057023586
614,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,15,43:23.8,1,4.821167945861816,0.482167946,1,0,5.617,15,1,4.339,54,-56,4,0,2,15,6,16,8,6,24,11,20,17,1,17,26,17,11,17,12.76,3.265346057023586
615,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,16,43:33.8,1,5.032511949539185,0.4105119495391847,1,0,2.181,16,1,4.622,36,0,7,0,12,14,31,6,22,16,8,2,17,3,24,12,20,4,1,17,12.76,3.265346057023586
616,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,17,43:44.8,1,5.490406036376953,0.5234060363769535,1,0,7.02,17,1,4.967,126,56,7,0,28,7,6,3,27,1,3,6,4,2,9,16,5,11,20,17,12.76,3.265346057023586
617,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,18,43:56.3,1,5.186505079269409,0.4605050792694092,1,0,4.796,18,1,4.726,288,0,6,0,19,15,6,1,22,8,3,12,16,6,5,2,20,17,1,17,12.76,3.265346057023586
618,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,19,44:07.0,1,5.384925842285156,0.5029258422851566,1,0,4.858,19,1,4.882,0,90,5,0,31,9,22,1,23,12,24,8,20,5,1,17,26,17,11,17,12.76,3.265346057023586
619,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,20,44:17.5,0,8.522691011428833,,4,0,2.529,20,0,4.667,108,0,7,0,14,14,21,1,2,3,15,8,16,16,24,6,19,4,20,17,12.76,3.265346057023586
620,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,21,44:27.9,1,,,2,0,1.708,21,0,4.774,234,32,4,0,24,10,20,5,14,8,15,6,1,17,26,17,11,17,6,17,12.76,3.265346057023586
621,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,22,44:38.7,1,5.138594150543213,0.4815941505432128,1,0,7.892,22,1,4.657,162,32,7,0,23,14,21,11,13,8,3,5,16,12,24,2,20,6,1,17,12.76,3.265346057023586
622,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,23,44:48.9,1,,,2,0,6.28,23,0,4.05,180,0,7,0,16,10,6,6,13,8,7,5,23,16,9,4,10,3,20,17,12.76,3.265346057023586
623,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,24,44:59.0,1,,,2,0,2.4,24,0,4.198,90,-32,4,0,7,10,20,6,15,8,9,5,1,17,26,17,11,17,6,17,12.76,3.265346057023586
624,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,25,45:09.5,1,,,2,0,6.047,25,0,4.076,108,0,8,0,14,7,11,1,6,4,7,5,4,12,29,11,25,16,9,6,12.76,3.265346057023586
625,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,26,45:19.7,1,,,2,0,3.659,26,0,4.379,288,0,5,0,19,15,26,11,22,2,16,5,4,4,20,17,1,17,11,17,12.76,3.265346057023586
626,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,27,45:29.7,1,,,2,0,3.604,27,0,4.385,324,0,4,0,20,14,2,1,15,4,30,8,20,17,1,17,26,17,11,17,12.76,3.265346057023586
627,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,28,45:39.7,0,8.134338855743408,,4,0,5.207,28,0,4.328,162,-32,8,0,8,9,12,16,20,11,28,6,3,2,8,3,24,1,30,5,12.76,3.265346057023586
628,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,29,45:50.4,1,5.3797478675842285,0.5767478675842286,1,0,5.801,29,1,4.803,126,56,4,0,28,7,1,12,15,2,18,1,20,17,26,17,11,17,6,17,12.76,3.265346057023586
629,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,30,46:01.7,1,,,2,0,2.866,30,0,4.401,18,-32,6,0,6,15,12,16,14,2,23,8,17,1,10,4,20,17,1,17,12.76,3.265346057023586
630,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,31,46:11.6,1,4.830645084381104,0.5156450843811031,1,0,6.922,31,1,4.315,108,0,7,0,14,14,6,11,13,2,28,3,17,6,18,8,25,16,20,17,12.76,3.265346057023586
631,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,32,46:21.9,1,,,2,0,4.251,32,0,4.229,54,-56,5,0,2,10,11,4,3,3,4,5,10,12,20,17,1,17,26,17,12.76,3.265346057023586
632,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,33,46:32.3,1,4.965313911437988,0.4393139114379885,1,0,7.077,33,1,4.526,324,0,6,0,20,9,26,16,13,12,28,4,4,8,5,1,20,17,1,17,12.76,3.265346057023586
633,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,34,46:43.0,1,,,2,0,1.41,34,0,4.951,18,-32,4,0,6,10,22,4,23,8,24,3,20,17,1,17,26,17,11,17,12.76,3.265346057023586
634,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,35,46:54.1,1,,,2,0,1.883,35,0,4.11,198,-56,5,0,4,15,31,5,13,8,28,12,30,11,20,17,1,17,26,17,12.76,3.265346057023586
635,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,36,47:03.8,1,,,2,0,4.698,36,0,4.62,0,0,6,0,11,15,13,5,3,2,29,1,18,11,10,3,20,17,1,17,12.76,3.265346057023586
636,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,37,47:14.5,1,4.926703214645386,0.5767032146453861,1,0,3.644,37,1,4.35,0,0,8,0,11,15,12,6,13,3,2,16,4,12,15,5,18,4,19,8,12.76,3.265346057023586
637,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,38,47:24.4,1,4.878019094467163,0.4440190944671629,1,0,4.218,38,1,4.434,270,-56,4,0,5,10,11,5,28,1,8,11,20,17,1,17,26,17,6,17,12.76,3.265346057023586
638,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,39,47:35.2,1,4.592257022857666,0.5852570228576663,1,0,5.184,39,1,4.007,180,0,6,0,16,7,1,5,22,12,14,1,18,11,19,6,20,17,26,17,12.76,3.265346057023586
639,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,40,47:45.2,1,,,2,0,1.633,40,0,4.105,252,0,7,0,18,10,26,11,2,5,7,1,28,8,17,16,10,6,20,17,12.76,3.265346057023586
640,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,41,47:55.0,0,7.739475965499878,,4,0,6.488,41,0,4.504,324,0,6,0,20,9,1,6,13,4,3,16,4,11,9,1,20,17,26,17,12.76,3.265346057023586
641,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,42,48:05.4,1,4.956107139587402,0.5751071395874021,1,0,1.772,42,1,4.381,90,-32,4,0,7,9,20,12,29,6,30,3,1,17,26,17,11,17,6,17,12.76,3.265346057023586
642,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,43,48:15.4,1,,,2,0,5.545,43,0,4.17,144,0,6,0,15,14,6,3,13,1,4,8,30,2,19,6,20,17,1,17,12.76,3.265346057023586
643,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,44,48:25.7,1,,,2,0,2.235,44,0,4.506,216,0,8,0,17,14,12,1,1,16,27,3,14,6,15,5,18,8,19,2,12.76,3.265346057023586
644,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,45,48:36.4,1,5.117292165756226,0.6412921657562256,1,0,2.849,45,1,4.476,180,0,5,0,16,7,31,11,13,4,9,12,20,8,1,17,26,17,11,17,12.76,3.265346057023586
645,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,46,48:46.8,1,4.852345705032349,0.7383457050323488,1,0,7.519,46,1,4.114,342,56,7,0,26,14,13,5,7,3,23,11,29,12,18,8,19,16,20,17,12.76,3.265346057023586
646,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,47,48:56.8,1,4.860071897506714,0.512071898,1,0,2.567,47,1,4.348,198,56,4,0,29,7,11,6,3,4,9,3,20,17,1,17,26,17,6,17,12.76,3.265346057023586
647,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,48,49:07.5,0,3.588808775,,4,0,7.228,48,0,4.793,306,32,7,0,25,14,1,8,27,6,14,2,28,11,29,1,18,4,20,17,12.76,3.265346057023586
648,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,49,49:18.2,1,,,2,0,2.14,49,0,4.616,0,90,5,0,31,15,27,1,28,5,29,16,20,8,1,17,26,17,11,17,12.76,3.265346057023586
649,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,50,49:29.1,0,8.448063135147095,,4,0,1.193,50,0,4.686,234,32,8,0,24,14,21,8,31,5,7,11,3,16,23,3,4,1,19,2,12.76,3.265346057023586
650,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,51,49:40.3,1,,,2,0,4.02,51,0,4.089,162,32,6,0,23,10,31,6,2,12,3,11,17,5,20,16,1,17,26,17,12.76,3.265346057023586
651,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,52,49:50.6,1,4.672741174697876,0.5647411746978763,1,0,2.962,52,1,4.108,0,0,6,0,11,10,27,12,15,8,23,16,24,5,20,4,1,17,26,17,12.76,3.265346057023586
652,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,53,50:00.7,1,5.133002996444702,0.465002996,1,0,1.407,53,1,4.668,252,0,7,0,18,10,21,12,27,3,22,6,28,16,29,2,20,1,1,17,12.76,3.265346057023586
653,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,54,50:11.9,1,,,2,0,4.93,54,0,4.644,270,-56,4,0,5,9,1,16,13,4,4,6,20,17,26,17,11,17,6,17,12.76,3.265346057023586
654,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,55,50:22.8,1,,,2,0,6.991,55,0,4.144,180,0,6,0,16,14,6,4,12,11,15,1,24,8,19,2,20,17,1,17,12.76,3.265346057023586
655,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,56,50:33.1,1,5.516793966293335,0.7397939662933348,1,0,6.513,56,1,4.777,18,-32,5,0,6,10,22,2,16,8,9,11,19,5,20,17,1,17,26,17,12.76,3.265346057023586
656,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,57,50:43.9,1,,,2,0,4.566,57,0,4.798,126,56,6,0,28,14,31,6,12,11,23,5,30,16,19,12,20,17,1,17,12.76,3.265346057023586
657,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,58,50:54.3,1,,,2,0,7.748,58,0,4.505,90,-32,6,0,7,15,11,2,14,4,8,16,5,1,10,5,20,17,1,17,12.76,3.265346057023586
658,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,59,51:05.2,0,5.225627183914185,,4,0,4.458,59,0,4.516,198,56,5,0,29,9,12,2,22,5,3,3,30,4,20,17,1,17,26,17,12.76,3.265346057023586
659,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,60,51:15.3,0,7.201194047927856,,4,0,5.407,60,0,4.976,54,-56,4,0,2,9,26,5,4,16,24,2,20,17,1,17,11,17,6,17,12.76,3.265346057023586
660,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,61,53:39.8,1,5.141816854476929,0.695816854,1,0,1.561,61,1,4.446,126,56,6,0,28,7,6,5,7,8,29,4,5,1,19,6,20,17,1,17,12.76,3.265346057023586
661,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,62,53:50.2,1,,,2,0,1.94,62,0,4.91,162,32,7,0,23,10,31,8,2,1,14,2,17,5,24,6,20,11,1,17,12.76,3.265346057023586
662,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,63,54:01.6,1,4.951831102371216,0.433831102,1,0,6.684,63,1,4.518,234,-32,6,0,9,14,31,3,2,16,15,2,29,5,25,11,20,17,1,17,12.76,3.265346057023586
663,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,64,54:11.9,1,4.647801160812378,0.5028011608123784,1,0,6.654,64,1,4.145,306,32,7,0,25,15,31,1,13,3,14,16,23,2,4,8,18,6,20,17,12.76,3.265346057023586
664,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,65,54:22.1,1,5.133081674575806,0.6370816745758052,1,0,1.348,65,1,4.496,0,90,4,0,31,9,14,8,4,5,9,12,20,17,1,17,26,17,11,17,12.76,3.265346057023586
665,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,66,54:32.6,1,4.852421760559082,0.4174217605590824,1,0,4.022,66,1,4.435,18,32,8,0,21,14,6,1,3,3,28,8,29,12,17,4,30,5,18,16,12.76,3.265346057023586
666,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,67,54:42.8,1,5.304595947265625,0.5245959472656248,1,0,4.333,67,1,4.78,54,-56,7,0,2,10,11,4,14,8,8,12,16,5,30,3,10,6,20,17,12.76,3.265346057023586
667,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,68,54:53.7,1,5.317537069320679,0.605537069,1,0,5.848,68,1,4.712,162,32,6,0,23,7,21,3,2,12,28,2,9,11,20,8,1,17,26,17,12.76,3.265346057023586
668,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,69,55:04.2,1,5.486541032791138,0.6505410327911374,1,0,1.301,69,1,4.836,162,-32,8,0,8,14,1,2,6,16,3,5,27,8,17,11,19,3,24,1,12.76,3.265346057023586
669,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,70,55:14.6,1,5.393465995788574,0.5244659957885744,1,0,4.392,70,1,4.869,270,-56,8,0,5,15,12,5,6,6,27,4,7,11,4,8,15,2,5,16,12.76,3.265346057023586
670,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,71,55:25.2,1,,,2,0,5.225,71,0,4.569,126,56,4,0,28,15,26,8,8,2,24,3,20,17,1,17,11,17,6,17,12.76,3.265346057023586
671,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,72,55:35.9,1,4.599548101425171,0.5085481014251707,1,0,4.246,72,1,4.091,162,-32,4,0,8,10,26,1,27,12,30,2,20,17,1,17,11,17,6,17,12.76,3.265346057023586
672,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,73,55:46.2,1,,,2,0,2.826,73,0,4.512,306,-32,4,0,10,10,31,12,22,5,29,6,20,17,1,17,26,17,11,17,12.76,3.265346057023586
673,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,74,55:57.0,1,,,2,0,7.17,74,0,4.164,180,0,5,0,16,15,31,6,27,16,17,3,19,5,20,17,1,17,26,17,12.76,3.265346057023586
674,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,75,56:07.3,1,5.293905973434448,0.6099059734344481,1,0,2.835,75,1,4.684,198,56,5,0,29,9,12,5,27,3,15,4,19,11,20,17,1,17,26,17,12.76,3.265346057023586
675,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,76,56:18.3,1,5.2618958950042725,0.5208958950042728,1,0,7.204,76,1,4.741,108,0,8,0,14,15,11,5,6,16,14,8,8,11,29,1,9,3,24,4,12.76,3.265346057023586
676,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,77,56:29.2,1,,,2,0,3.304,77,0,4.974,90,-32,8,0,7,9,21,12,20,8,3,2,23,6,29,5,18,3,5,1,12.76,3.265346057023586
677,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,78,56:40.1,1,,,2,0,3.169,78,0,4.441,198,-56,7,0,4,9,21,2,2,12,7,11,28,6,9,8,19,16,20,17,12.76,3.265346057023586
678,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,79,56:50.9,1,5.395236968994141,0.4312369689941402,1,0,4.137,79,1,4.964,234,-32,8,0,9,14,21,1,12,12,13,3,2,11,15,6,16,2,30,16,12.76,3.265346057023586
679,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,80,57:34.0,1,,,2,0,6.421,80,0,4.937,342,56,8,0,26,15,26,5,22,11,27,6,16,1,4,16,19,8,5,2,12.76,3.265346057023586
680,9,Behaviour_MultipleSources_MonoSpatialised,200,2023-08-08_13-39-34,81,57:45.1,1,5.148799896240234,0.5377998962402346,1,0,7.899,81,1,4.611,342,56,8,0,26,9,6,3,27,6,2,5,15,16,4,2,25,11,30,4,12.76,3.265346057023586
