,SubjectID,TestType,Datestr,TrialNo,TrialStartTime,Correct,ReactionTime_s,HitRT_s,HitMiss,crossChange,crossOnset_s,index,TrialIdx,Change,TargetOnset,TargetAz,TargetEl,Sources,sL1,sF1,sL2,sF2,sL3,sF3,sL4,sF4,sL5,sF5,sL6,sF6,sL7,sF7,sL8,sF8,TargetSource
1440,6,Behaviour_MultipleSources,2023-05-03_11-18-08,191,52:23.3,1,4.730697870254517,0.7236978702545169,1,0,4.617,0,191,1,4.007,180,0,7,16,11,6,1,12,7,7,13,15,5,24,12,19,15,20,17,back
1441,6,Behaviour_MultipleSources,2023-05-03_11-18-08,192,52:32.8,1,,,2,0,4.613,0,192,0,4.348,72,0,7,13,14,31,4,22,1,28,15,17,7,9,16,10,12,20,17,right
1442,6,Behaviour_MultipleSources,2023-05-03_11-18-08,193,52:42.7,1,,,2,0,4.514,0,193,0,4.152,72,0,6,13,11,31,12,14,2,8,6,9,16,25,5,20,17,1,17,right
1443,6,Behaviour_MultipleSources,2023-05-03_11-18-08,194,52:52.4,1,4.744810104370117,0.5538101043701174,1,0,4.495,0,194,1,4.191,0,90,4,31,9,28,8,17,1,30,4,20,17,1,17,26,17,11,17,top
1444,6,Behaviour_MultipleSources,2023-05-03_11-18-08,195,53:02.1,1,4.729348898,0.6103488979339602,1,0,4.412,0,195,1,4.119,72,0,5,13,10,21,13,23,2,29,7,10,4,20,17,1,17,26,17,right
1445,6,Behaviour_MultipleSources,2023-05-03_11-18-08,196,53:11.8,1,4.6426098346710205,0.4766098346710201,1,0,4.314,0,196,1,4.166,252,0,4,18,14,11,5,28,7,8,1,20,17,1,17,26,17,6,17,left
1446,6,Behaviour_MultipleSources,2023-05-03_11-18-08,197,53:21.5,1,,,2,0,4.793,0,197,0,4.568,72,0,6,13,10,26,4,28,2,29,5,9,13,19,7,20,17,1,17,right
1447,6,Behaviour_MultipleSources,2023-05-03_11-18-08,198,53:31.7,1,5.356363773345947,0.5983637733459473,1,0,4.789,0,198,1,4.758,0,0,4,11,14,27,1,15,2,10,12,20,17,1,17,26,17,11,17,front
1448,6,Behaviour_MultipleSources,2023-05-03_11-18-08,199,53:42.0,1,,,2,0,4.268,0,199,0,4.244,0,90,4,31,10,14,7,4,12,9,15,20,17,1,17,26,17,11,17,top
1449,6,Behaviour_MultipleSources,2023-05-03_11-18-08,200,53:51.8,1,,,2,0,4.859,0,200,0,4.144,252,0,4,18,3,21,4,22,1,17,6,20,17,1,17,26,17,11,17,left
1450,6,Behaviour_MultipleSources,2023-05-03_11-18-08,201,54:01.4,1,4.678301095962524,0.6023010959625248,1,0,4.97,0,201,1,4.076,180,0,6,16,9,26,15,7,2,14,4,5,13,10,7,20,17,1,17,back
1451,6,Behaviour_MultipleSources,2023-05-03_11-18-08,202,54:11.1,1,5.602751970291138,1.1817519702911374,1,0,4.903,0,202,1,4.421,72,0,8,13,3,20,15,31,6,13,8,29,4,17,1,9,16,5,13,right
1452,6,Behaviour_MultipleSources,2023-05-03_11-18-08,203,54:21.0,1,,,2,0,4.223,0,203,0,4.039,0,0,4,11,11,3,12,17,8,24,7,20,17,1,17,26,17,11,17,front
1453,6,Behaviour_MultipleSources,2023-05-03_11-18-08,204,54:30.6,1,4.813989877700806,0.6079898777008053,1,0,4.488,0,204,1,4.206,0,0,7,11,14,12,12,14,13,28,1,17,6,9,2,5,4,20,17,front
1454,6,Behaviour_MultipleSources,2023-05-03_11-18-08,205,54:40.4,1,,,2,0,4.647,0,205,0,4.398,180,0,5,16,11,12,8,14,1,29,12,19,7,20,17,1,17,26,17,back
1455,6,Behaviour_MultipleSources,2023-05-03_11-18-08,206,54:50.3,1,,,2,0,4.525,0,206,0,4.291,252,0,5,18,14,26,16,13,7,8,6,10,1,20,17,1,17,11,17,left
1456,6,Behaviour_MultipleSources,2023-05-03_11-18-08,207,55:00.2,0,,,3,0,4.635,0,207,1,4.488,180,0,8,16,14,1,16,31,2,2,5,13,1,29,4,24,6,30,15,back
1457,6,Behaviour_MultipleSources,2023-05-03_11-18-08,208,55:10.2,1,,,2,0,4.64,0,208,0,4.977,0,90,8,31,10,12,16,2,6,28,1,8,2,23,5,10,13,5,15,top
1458,6,Behaviour_MultipleSources,2023-05-03_11-18-08,209,55:20.7,1,,,2,0,4.098,0,209,0,4.087,0,0,4,11,9,14,15,8,4,9,8,20,17,1,17,26,17,11,17,front
1459,6,Behaviour_MultipleSources,2023-05-03_11-18-08,210,55:30.4,1,5.591862201690674,0.682862202,1,0,4.459,0,210,1,4.909,180,0,4,16,14,20,16,28,5,9,1,1,17,26,17,11,17,6,17,back
1460,6,Behaviour_MultipleSources,2023-05-03_11-18-08,211,55:40.9,0,7.706128835678101,,4,0,4.973,0,211,0,4.213,252,0,5,18,9,12,2,22,16,3,8,20,15,1,17,26,17,11,17,left
1461,6,Behaviour_MultipleSources,2023-05-03_11-18-08,212,55:50.7,1,5.417617321014404,0.791617321,1,0,4.59,0,212,1,4.626,0,90,6,31,9,22,8,28,15,29,4,17,1,20,13,1,17,26,17,top
1462,6,Behaviour_MultipleSources,2023-05-03_11-18-08,213,56:00.8,1,,,2,0,4.984,0,213,0,4.637,72,0,5,13,3,1,8,3,16,29,6,20,2,26,17,11,17,6,17,right
1463,6,Behaviour_MultipleSources,2023-05-03_11-18-08,214,56:11.0,1,,,2,0,4.983,0,214,0,4.546,0,0,4,11,14,3,2,17,6,9,15,20,17,1,17,26,17,11,17,front
1464,6,Behaviour_MultipleSources,2023-05-03_11-18-08,215,56:21.1,1,5.301457882,0.973457882,1,0,4.463,0,215,1,4.328,0,90,8,31,3,20,7,22,12,14,16,16,13,4,6,30,4,9,2,top
1465,6,Behaviour_MultipleSources,2023-05-03_11-18-08,216,56:31.0,1,,,2,0,4.641,0,216,0,4.793,180,0,4,16,11,20,15,7,8,24,5,1,17,26,17,11,17,6,17,back
1466,6,Behaviour_MultipleSources,2023-05-03_11-18-08,217,56:41.3,1,,,2,0,4.455,0,217,0,4.239,72,0,6,13,11,21,16,15,6,8,12,24,2,25,15,20,17,1,17,right
1467,6,Behaviour_MultipleSources,2023-05-03_11-18-08,218,56:51.1,1,5.457554102,0.5025541019439697,1,0,4.644,0,218,1,4.955,0,90,8,31,10,1,5,13,4,3,16,17,12,4,2,10,6,9,15,top
1468,6,Behaviour_MultipleSources,2023-05-03_11-18-08,219,57:01.6,1,8.280411958694458,3.6914119586944576,1,0,4.758,0,219,1,4.589,0,90,7,31,9,27,13,22,4,8,2,29,12,24,15,25,8,20,17,top
1469,6,Behaviour_MultipleSources,2023-05-03_11-18-08,220,57:11.7,1,5.030596971511841,0.839596972,1,0,4.116,0,220,1,4.191,72,0,6,13,3,31,6,28,13,29,15,9,12,20,5,1,17,26,17,right
1470,6,Behaviour_MultipleSources,2023-05-03_11-18-08,221,57:21.5,1,,,2,0,4.858,0,221,0,4.421,180,0,8,16,10,26,15,1,13,2,7,13,1,15,8,25,4,9,16,back
1471,6,Behaviour_MultipleSources,2023-05-03_11-18-08,222,57:31.5,1,5.437570810317993,0.7925708103179936,1,0,4.772,0,222,1,4.645,252,0,6,18,10,21,8,2,5,3,6,23,2,25,4,20,17,1,17,left
1472,6,Behaviour_MultipleSources,2023-05-03_11-18-08,223,57:41.7,1,,,2,0,4.322,0,223,0,4.548,0,90,4,31,3,22,2,17,12,24,6,20,17,1,17,26,17,11,17,top
1473,6,Behaviour_MultipleSources,2023-05-03_11-18-08,224,57:51.8,1,,,2,0,4.176,0,224,0,4.494,180,0,7,16,3,6,16,27,7,3,5,23,6,18,13,20,8,1,17,back
1474,6,Behaviour_MultipleSources,2023-05-03_11-18-08,225,58:01.8,1,,,2,0,4.917,0,225,0,4.455,180,0,6,16,3,6,5,22,4,14,8,24,1,10,15,20,17,1,17,back
1475,6,Behaviour_MultipleSources,2023-05-03_11-18-08,226,58:11.9,1,5.200485229492188,0.7674852294921877,1,0,4.172,0,226,1,4.433,72,0,6,13,11,31,8,28,2,29,13,9,5,25,16,20,17,1,17,right
1476,6,Behaviour_MultipleSources,2023-05-03_11-18-08,227,58:21.9,0,,,3,0,4.303,0,227,1,4.527,72,0,7,13,10,31,4,14,15,15,8,16,1,18,2,10,16,20,17,right
1477,6,Behaviour_MultipleSources,2023-05-03_11-18-08,228,58:32.0,1,5.236380338668823,1.1413803386688235,1,0,4.533,0,228,1,4.095,180,0,6,16,14,11,16,22,4,14,5,18,15,19,8,20,17,1,17,back
1478,6,Behaviour_MultipleSources,2023-05-03_11-18-08,229,58:41.6,1,5.875324010848999,1.6533240108489986,1,0,4.54,0,229,1,4.222,252,0,5,18,14,21,15,2,2,16,13,20,16,1,17,26,17,11,17,left
1479,6,Behaviour_MultipleSources,2023-05-03_11-18-08,230,58:51.4,1,4.932943105697632,0.8539431056976321,1,0,4.02,0,230,1,4.079,0,0,8,11,11,31,6,22,5,3,1,16,15,4,12,30,7,9,13,front
1480,6,Behaviour_MultipleSources,2023-05-03_11-18-08,231,59:01.0,1,4.727688789367676,0.5416887893676758,1,0,4.682,0,231,1,4.186,0,90,5,31,9,27,1,16,5,4,13,25,6,20,17,1,17,26,17,top
1481,6,Behaviour_MultipleSources,2023-05-03_11-18-08,232,59:10.8,1,,,2,0,4.602,0,232,0,4.302,252,0,4,18,14,12,4,3,12,23,2,20,17,1,17,26,17,11,17,left
1482,6,Behaviour_MultipleSources,2023-05-03_11-18-08,233,59:20.6,1,5.636910915374756,0.8059109153747555,1,0,4.074,0,233,1,4.831,0,90,6,31,14,12,1,28,15,4,2,18,5,25,16,20,17,1,17,top
1483,6,Behaviour_MultipleSources,2023-05-03_11-18-08,234,59:31.0,0,7.829869031906128,,4,0,4.63,0,234,0,4.117,180,0,7,16,10,6,7,13,2,7,5,8,12,30,15,10,4,20,17,back
1484,6,Behaviour_MultipleSources,2023-05-03_11-18-08,235,59:40.7,1,,,2,0,4.527,0,235,0,4.693,0,0,8,11,10,1,1,28,6,22,16,8,5,23,4,19,8,9,7,front
1485,6,Behaviour_MultipleSources,2023-05-03_11-18-08,236,59:50.9,1,5.763550758361816,0.8715507583618161,1,0,4.077,0,236,1,4.892,72,0,8,13,3,11,6,20,1,3,12,16,16,17,4,9,15,30,5,right
1486,6,Behaviour_MultipleSources,2023-05-03_11-18-08,237,00:01.4,1,,,2,0,4.462,0,237,0,4.157,72,0,4,13,10,20,1,17,6,10,5,1,17,26,17,11,17,6,17,right
1487,6,Behaviour_MultipleSources,2023-05-03_11-18-08,238,00:11.1,1,5.471987247467041,0.9409872474670412,1,0,4.148,0,238,1,4.531,0,0,8,11,11,11,13,13,6,28,1,4,7,23,16,24,15,9,5,front
1488,6,Behaviour_MultipleSources,2023-05-03_11-18-08,239,00:21.2,1,,,2,0,5,0,239,0,4.089,180,0,7,16,3,6,1,2,12,22,2,8,6,18,4,25,8,20,17,back
1489,6,Behaviour_MultipleSources,2023-05-03_11-18-08,240,00:30.8,1,4.675492763519287,0.5104927635192871,1,0,4.846,0,240,1,4.165,72,0,4,13,9,21,16,8,7,10,8,20,17,1,17,26,17,11,17,right
1490,6,Behaviour_MultipleSources,2023-05-03_11-18-08,241,00:40.6,1,,,2,0,4.054,0,241,0,4.081,72,0,8,13,9,1,7,21,4,14,1,4,2,15,16,24,6,19,13,right
1491,6,Behaviour_MultipleSources,2023-05-03_11-18-08,242,00:50.2,1,5.004569769,0.795569769,1,0,4.699,0,242,1,4.209,72,0,4,13,3,21,8,16,7,10,1,20,17,1,17,26,17,11,17,right
1492,6,Behaviour_MultipleSources,2023-05-03_11-18-08,243,00:59.9,1,5.402852296829224,0.5438522968292236,1,0,4.642,0,243,1,4.859,0,90,4,31,10,22,15,16,8,19,12,20,17,1,17,26,17,11,17,top
1493,6,Behaviour_MultipleSources,2023-05-03_11-18-08,244,01:10.4,1,4.819679021835327,0.675679022,1,0,4.83,0,244,1,4.144,0,90,5,31,11,27,15,23,5,17,1,19,4,20,17,1,17,26,17,top
1494,6,Behaviour_MultipleSources,2023-05-03_11-18-08,245,01:20.0,1,,,2,0,4.598,0,245,0,4.923,72,0,4,13,10,21,13,4,2,19,16,20,17,1,17,26,17,11,17,right
1495,6,Behaviour_MultipleSources,2023-05-03_11-18-08,246,01:30.6,1,4.806538105010986,0.5565381050109863,1,0,4.164,0,246,1,4.25,0,0,6,11,10,22,16,14,7,8,15,5,5,10,2,20,17,1,17,front
1496,6,Behaviour_MultipleSources,2023-05-03_11-18-08,247,01:40.4,1,,,2,0,4.298,0,247,0,4.83,0,0,4,11,9,27,5,16,8,25,12,20,17,1,17,26,17,11,17,front
1497,6,Behaviour_MultipleSources,2023-05-03_11-18-08,248,01:50.8,1,,,2,0,4.584,0,248,0,4.846,0,90,5,31,9,13,8,3,15,24,4,20,5,1,17,26,17,11,17,top
1498,6,Behaviour_MultipleSources,2023-05-03_11-18-08,249,02:01.2,0,8.569303035736084,,4,0,4.46,0,249,0,4.672,0,0,7,11,9,2,7,22,1,28,15,17,4,30,16,25,8,20,17,front
1499,6,Behaviour_MultipleSources,2023-05-03_11-18-08,250,02:11.4,1,,,2,0,4.806,0,250,0,4.181,0,0,8,11,14,1,5,7,6,27,1,16,12,4,16,19,15,18,2,front
1500,7,Behaviour_MultipleSources,2023-05-05_14-06-35,1,08:09.4,1,,,2,0,4.873,0,1,0,4.032,0,0,4,11,3,13,5,8,8,25,12,20,17,1,17,26,17,11,17,front
1501,7,Behaviour_MultipleSources,2023-05-05_14-06-35,2,08:19.0,1,,,2,0,4.682,0,2,0,4.966,0,0,4,11,14,2,12,29,15,18,5,20,17,1,17,26,17,11,17,front
1502,7,Behaviour_MultipleSources,2023-05-05_14-06-35,3,08:29.5,1,5.274899005889893,0.5708990058898928,1,0,4.181,0,3,1,4.704,180,0,4,16,10,21,13,13,15,10,4,20,17,1,17,26,17,11,17,back
1503,7,Behaviour_MultipleSources,2023-05-05_14-06-35,4,08:39.7,0,7.856796026229858,,4,0,4.383,0,4,0,4.715,180,0,7,16,14,21,5,13,1,22,2,8,7,30,12,10,16,20,17,back
1504,7,Behaviour_MultipleSources,2023-05-05_14-06-35,5,08:50.0,1,,,2,0,4.187,0,5,0,4.582,252,0,5,18,3,31,4,7,16,23,15,25,13,20,17,1,17,26,17,left
1505,7,Behaviour_MultipleSources,2023-05-05_14-06-35,6,09:00.1,1,5.510442018508911,1.047442018508911,1,0,4.345,0,6,1,4.463,180,0,8,16,11,11,7,20,8,2,16,14,2,4,1,30,5,24,12,back
1506,7,Behaviour_MultipleSources,2023-05-05_14-06-35,7,09:10.1,1,,,2,0,4.907,0,7,0,4.826,0,90,5,31,9,27,16,15,2,4,15,25,8,20,17,1,17,26,17,top
1507,7,Behaviour_MultipleSources,2023-05-05_14-06-35,8,09:20.5,1,4.931531906,0.8545319061279297,1,0,4.902,0,8,1,4.077,0,0,7,11,11,27,16,7,15,8,12,17,13,24,1,10,8,20,17,front
1508,7,Behaviour_MultipleSources,2023-05-05_14-06-35,9,09:30.2,1,5.251515865325928,0.6145158653259282,1,0,4.932,0,9,1,4.637,0,90,8,31,10,21,4,7,1,27,7,4,6,29,8,25,12,5,13,top
1509,7,Behaviour_MultipleSources,2023-05-05_14-06-35,10,09:40.3,0,,,3,0,4.082,0,10,1,4.339,72,0,7,13,3,21,7,3,1,23,6,17,16,9,5,20,15,1,17,right
1510,7,Behaviour_MultipleSources,2023-05-05_14-06-35,11,09:50.2,1,4.806466102600098,0.6464661026000975,1,0,4.479,0,11,1,4.16,72,0,6,13,9,6,16,15,8,4,2,17,5,20,6,1,17,26,17,right
1511,7,Behaviour_MultipleSources,2023-05-05_14-06-35,12,09:59.9,1,,,2,0,4.702,0,12,0,4.933,72,0,7,13,14,21,4,7,16,28,5,17,15,24,13,20,6,1,17,right
1512,7,Behaviour_MultipleSources,2023-05-05_14-06-35,13,10:10.4,1,,,2,0,4.237,0,13,0,4.171,180,0,5,16,10,1,16,22,7,18,6,5,15,20,17,26,17,11,17,back
1513,7,Behaviour_MultipleSources,2023-05-05_14-06-35,14,10:20.1,1,5.528947114944458,1.4789471149444582,1,0,4.252,0,14,1,4.05,0,90,7,31,11,13,2,7,5,28,1,17,8,18,12,19,15,20,17,top
1514,7,Behaviour_MultipleSources,2023-05-05_14-06-35,15,10:29.7,1,,,2,0,4.979,0,15,0,4.556,0,90,8,31,10,1,2,2,7,14,1,8,16,29,4,18,6,24,5,top
1515,7,Behaviour_MultipleSources,2023-05-05_14-06-35,16,10:39.8,1,5.057599067687988,0.7925990676879886,1,0,4.261,0,16,1,4.265,180,0,8,16,9,11,16,21,4,2,13,14,2,29,7,30,12,19,6,back
1516,7,Behaviour_MultipleSources,2023-05-05_14-06-35,17,10:49.6,1,,,2,0,4.237,0,17,0,4.761,72,0,7,13,11,6,15,14,7,15,12,17,16,24,13,10,8,20,17,right
1517,7,Behaviour_MultipleSources,2023-05-05_14-06-35,18,10:59.9,1,,,2,0,4.291,0,18,0,4.974,72,0,6,13,11,21,8,15,4,8,1,18,15,10,6,20,17,1,17,right
1518,7,Behaviour_MultipleSources,2023-05-05_14-06-35,19,11:10.4,1,,,2,0,4.108,0,19,0,4.017,252,0,5,18,9,26,12,7,8,8,7,5,5,20,17,1,17,11,17,left
1519,7,Behaviour_MultipleSources,2023-05-05_14-06-35,20,11:19.9,1,,,2,0,4.892,0,20,0,4.173,0,0,4,11,14,7,7,16,1,24,13,20,17,1,17,26,17,11,17,front
1520,7,Behaviour_MultipleSources,2023-05-05_14-06-35,21,11:29.7,1,4.773904085159302,0.6449040851593022,1,0,4.838,0,21,1,4.129,180,0,7,16,10,6,16,12,4,14,2,8,1,24,15,5,12,20,17,back
1521,7,Behaviour_MultipleSources,2023-05-05_14-06-35,22,11:39.3,1,,,2,0,4.978,0,22,0,4.509,72,0,5,13,11,31,16,8,1,4,12,19,4,20,17,1,17,26,17,right
1522,7,Behaviour_MultipleSources,2023-05-05_14-06-35,23,11:49.4,1,,,2,0,4.276,0,23,0,4.864,252,0,8,18,9,6,4,12,15,7,8,28,1,17,16,4,6,5,2,left
1523,7,Behaviour_MultipleSources,2023-05-05_14-06-35,24,11:59.8,1,,,2,0,4.434,0,24,0,4.861,0,90,7,31,14,27,6,7,7,8,16,29,13,9,2,19,5,20,17,top
1524,7,Behaviour_MultipleSources,2023-05-05_14-06-35,25,12:10.2,0,7.858499050140381,,4,0,4.403,0,25,0,4.434,180,0,8,16,11,12,16,1,2,14,13,7,5,8,6,25,1,24,8,back
1525,7,Behaviour_MultipleSources,2023-05-05_14-06-35,26,12:20.2,1,,,2,0,4.185,0,26,0,4.77,72,0,7,13,3,31,1,22,12,28,2,16,7,30,6,5,8,20,17,right
1526,7,Behaviour_MultipleSources,2023-05-05_14-06-35,27,12:30.5,1,5.12577486,0.8797748603820796,1,0,4.807,0,27,1,4.246,0,90,8,31,9,6,4,13,16,3,13,8,6,4,1,10,7,9,8,top
1527,7,Behaviour_MultipleSources,2023-05-05_14-06-35,28,12:40.3,1,,,2,0,4.984,0,28,0,4.214,0,90,8,31,10,11,4,13,5,14,16,23,8,8,1,30,6,10,12,top
1528,7,Behaviour_MultipleSources,2023-05-05_14-06-35,29,12:50.1,0,7.911996841430664,,4,0,4.006,0,29,0,4.407,0,0,8,11,9,6,16,13,15,7,5,16,1,23,2,19,4,30,12,front
1529,7,Behaviour_MultipleSources,2023-05-05_14-06-35,30,13:00.0,1,5.024089813232422,0.527089813,1,0,4.308,0,30,1,4.497,180,0,5,16,10,1,13,2,12,17,4,19,8,20,17,26,17,11,17,back
1530,7,Behaviour_MultipleSources,2023-05-05_14-06-35,31,13:10.1,1,5.682375907897949,1.3353759078979488,1,0,4.119,0,31,1,4.347,180,0,5,16,3,6,2,27,15,17,7,30,8,20,17,1,17,26,17,back
1531,7,Behaviour_MultipleSources,2023-05-05_14-06-35,32,13:19.9,1,4.683750152587891,0.575750153,1,0,4.616,0,32,1,4.108,72,0,5,13,9,12,5,23,13,4,15,19,1,20,17,1,17,26,17,right
1532,7,Behaviour_MultipleSources,2023-05-05_14-06-35,33,13:29.6,1,,,2,0,4.325,0,33,0,4.519,72,0,7,13,14,6,6,3,15,8,12,4,5,24,13,20,7,1,17,right
1533,7,Behaviour_MultipleSources,2023-05-05_14-06-35,34,13:39.6,1,5.786244869232178,1.5322448692321782,1,0,4.456,0,34,1,4.254,0,90,4,31,3,22,13,17,5,9,16,20,17,1,17,26,17,11,17,top
1534,7,Behaviour_MultipleSources,2023-05-05_14-06-35,35,13:49.4,1,5.759842157363892,0.7658421573638918,1,0,4.897,0,35,1,4.994,72,0,8,13,11,20,7,21,5,7,1,17,8,16,15,30,6,5,16,right
1535,7,Behaviour_MultipleSources,2023-05-05_14-06-35,36,14:00.0,1,4.610794305801392,0.4997943058013918,1,0,4.325,0,36,1,4.111,72,0,4,13,9,31,5,4,15,25,1,20,17,1,17,26,17,11,17,right
1536,7,Behaviour_MultipleSources,2023-05-05_14-06-35,37,14:09.6,1,4.807524204,0.5145242042541502,1,0,4.345,0,37,1,4.293,72,0,4,13,10,12,2,23,16,25,4,20,17,1,17,26,17,11,17,right
1537,7,Behaviour_MultipleSources,2023-05-05_14-06-35,38,14:19.4,1,,,2,0,4.355,0,38,0,4.69,252,0,6,18,10,11,12,22,2,28,1,23,7,25,8,20,17,1,17,left
1538,7,Behaviour_MultipleSources,2023-05-05_14-06-35,39,14:29.7,1,,,2,0,4.938,0,39,0,4.837,72,0,4,13,3,26,6,4,16,19,8,20,17,1,17,11,17,6,17,right
1539,7,Behaviour_MultipleSources,2023-05-05_14-06-35,40,14:40.0,1,,,2,0,4.482,0,40,0,4.318,0,90,8,31,3,31,2,13,7,22,13,23,1,4,5,24,4,25,6,top
1540,7,Behaviour_MultipleSources,2023-05-05_14-06-35,41,14:49.9,1,,,2,0,4.659,0,41,0,4.582,180,0,6,16,14,21,6,2,15,3,4,5,12,20,2,1,17,26,17,back
1541,7,Behaviour_MultipleSources,2023-05-05_14-06-35,42,15:00.0,0,,,3,0,4.958,0,42,1,4.227,72,0,5,13,3,12,13,16,15,4,12,19,16,20,17,1,17,26,17,right
1542,7,Behaviour_MultipleSources,2023-05-05_14-06-35,43,15:09.8,0,7.5079,,4,0,4.75,0,43,0,4.348,180,0,5,16,10,12,2,2,8,17,1,10,15,20,17,1,17,26,17,back
1543,7,Behaviour_MultipleSources,2023-05-05_14-06-35,44,15:19.7,1,8.103534222,3.343534222,1,0,4.307,0,44,1,4.76,72,0,6,13,3,1,7,14,6,23,2,5,4,19,5,20,17,26,17,right
1544,7,Behaviour_MultipleSources,2023-05-05_14-06-35,45,15:30.0,1,,,2,0,4.358,0,45,0,4.087,252,0,7,18,14,6,8,13,15,7,16,15,12,29,5,5,4,20,17,left
1545,7,Behaviour_MultipleSources,2023-05-05_14-06-35,46,15:39.7,1,4.8767030239105225,0.7617030239105222,1,0,4.551,0,46,1,4.115,0,90,7,31,9,2,4,7,5,23,2,29,8,30,12,25,6,20,17,top
1546,7,Behaviour_MultipleSources,2023-05-05_14-06-35,47,15:49.3,0,,,3,0,4.838,0,47,1,4.936,0,0,8,11,14,1,1,22,13,14,6,23,8,8,15,5,5,18,4,front
1547,7,Behaviour_MultipleSources,2023-05-05_14-06-35,48,15:59.8,0,,,3,0,4.535,0,48,1,4.668,180,0,7,16,10,31,5,13,1,22,4,28,6,18,12,25,15,20,17,back
1548,7,Behaviour_MultipleSources,2023-05-05_14-06-35,49,16:10.0,1,,,2,0,4.066,0,49,0,4.774,252,0,5,18,11,6,7,22,6,3,16,20,2,1,17,26,17,11,17,left
1549,7,Behaviour_MultipleSources,2023-05-05_14-06-35,50,16:20.3,1,5.111196756362915,0.6011967563629153,1,0,4.521,0,50,1,4.51,72,0,4,13,9,21,12,8,1,9,8,20,17,1,17,26,17,11,17,right
1550,7,Behaviour_MultipleSources,2023-05-05_14-06-35,51,16:30.4,1,4.908179044723511,0.8861790447235105,1,0,4.88,0,51,1,4.022,72,0,6,13,11,21,5,15,15,29,2,24,1,25,16,20,17,1,17,right
1551,7,Behaviour_MultipleSources,2023-05-05_14-06-35,52,16:39.9,1,5.408796072006226,1.0677960720062254,1,0,4.577,0,52,1,4.341,180,0,7,16,10,21,13,2,5,14,6,15,7,9,1,20,2,1,17,back
1552,7,Behaviour_MultipleSources,2023-05-05_14-06-35,53,16:49.8,1,5.0436670780181885,0.8476670780181887,1,0,4.636,0,53,1,4.196,72,0,4,13,3,20,1,15,4,24,12,1,17,26,17,11,17,6,17,right
1553,7,Behaviour_MultipleSources,2023-05-05_14-06-35,54,16:59.5,1,,,2,0,4.93,0,54,0,4.63,0,0,5,11,3,22,5,28,1,4,6,5,15,20,17,1,17,26,17,front
1554,7,Behaviour_MultipleSources,2023-05-05_14-06-35,55,17:09.7,1,4.869255065917969,0.633255066,1,0,4.753,0,55,1,4.236,0,90,4,31,10,2,2,23,6,5,7,20,17,1,17,26,17,11,17,top
1555,7,Behaviour_MultipleSources,2023-05-05_14-06-35,56,17:19.5,1,5.697508096694946,1.5645080966949465,1,0,4.923,0,56,1,4.133,0,90,6,31,3,13,15,14,2,16,8,9,1,19,4,20,17,1,17,top
1556,7,Behaviour_MultipleSources,2023-05-05_14-06-35,57,17:29.1,1,5.852755069732666,0.8597550697326657,1,0,4.864,0,57,1,4.993,0,0,6,11,10,7,6,15,2,23,7,5,4,25,5,20,17,1,17,front
1557,7,Behaviour_MultipleSources,2023-05-05_14-06-35,58,17:39.7,1,4.930417776107788,0.7894177761077881,1,0,4.318,0,58,1,4.141,252,0,5,18,14,1,15,27,5,3,2,25,1,20,17,26,17,11,17,left
1558,7,Behaviour_MultipleSources,2023-05-05_14-06-35,59,17:49.4,1,,,2,0,4.808,0,59,0,4.938,0,90,6,31,9,2,7,3,2,16,6,30,8,19,13,20,17,1,17,top
1559,7,Behaviour_MultipleSources,2023-05-05_14-06-35,60,17:59.8,1,,,2,0,4.16,0,60,0,4.271,72,0,4,13,9,11,7,8,1,30,13,20,17,1,17,26,17,6,17,right
1560,7,Behaviour_MultipleSources,2023-05-05_14-06-35,61,18:09.6,1,,,2,0,4.648,0,61,0,4.375,0,0,7,11,11,27,6,7,2,15,8,16,13,24,12,5,15,20,17,front
1561,7,Behaviour_MultipleSources,2023-05-05_14-06-35,62,18:19.6,1,4.972553968429565,0.9255539684295656,1,0,4.159,0,62,1,4.047,252,0,7,18,11,26,1,13,5,7,13,8,2,4,16,5,6,20,17,left
1562,7,Behaviour_MultipleSources,2023-05-05_14-06-35,63,18:29.2,1,,,2,0,4.731,0,63,0,4.116,0,0,8,11,3,11,2,13,12,7,6,17,15,29,16,10,8,30,4,front
1563,7,Behaviour_MultipleSources,2023-05-05_14-06-35,64,18:38.9,1,,,2,0,4.645,0,64,0,4.51,180,0,8,16,10,12,1,26,16,7,2,27,13,15,15,9,5,5,8,back
1564,7,Behaviour_MultipleSources,2023-05-05_14-06-35,65,18:48.9,1,4.938595771789551,0.8705957717895512,1,0,4.54,0,65,1,4.068,252,0,7,18,10,6,8,27,5,3,12,28,16,4,15,5,1,20,17,left
1565,7,Behaviour_MultipleSources,2023-05-05_14-06-35,66,18:58.5,1,7.309933901,2.583933901,1,0,4.756,0,66,1,4.726,180,0,8,16,3,12,7,1,12,28,1,14,5,8,2,5,13,30,15,back
1566,7,Behaviour_MultipleSources,2023-05-05_14-06-35,67,19:08.8,1,5.490741014480591,0.6887410144805912,1,0,4.251,0,67,1,4.802,0,0,4,11,3,28,15,23,1,10,2,20,17,1,17,26,17,11,17,front
1567,7,Behaviour_MultipleSources,2023-05-05_14-06-35,68,19:19.1,1,5.251637935638428,0.874637936,1,0,4.142,0,68,1,4.377,180,0,4,16,11,20,2,28,8,24,12,1,17,26,17,11,17,6,17,back
